1,2397,520.62,113.60,30.20,124.09,1,-1,-1,-1
1,2396,437.16,94.92,85.08,237.23,1,-1,-1,-1
1,2395,100.81,87.25,56.32,224.15,1,-1,-1,-1
1,2394,181.39,89.67,75.92,245.93,1,-1,-1,-1
1,2393,570.79,80.83,68.21,203.59,1,-1,-1,-1
1,2392,340.83,79.50,87.66,244.25,1,-1,-1,-1
2,2398,327.72,124.83,24.34,96.08,1,-1,-1,-1
2,2397,522.01,104.48,35.70,132.38,1,-1,-1,-1
2,2396,445.49,100.46,72.20,217.81,1,-1,-1,-1
2,2395,97.09,83.23,58.39,232.22,1,-1,-1,-1
2,2394,186.49,89.57,69.89,234.79,1,-1,-1,-1
2,2393,573.60,82.08,65.72,200.38,1,-1,-1,-1
2,2392,349.81,89.32,86.32,241.18,1,-1,-1,-1
3,2397,516.16,113.42,34.87,132.55,1,-1,-1,-1
3,2396,446.62,84.82,75.38,222.43,1,-1,-1,-1
3,2395,89.60,89.99,64.83,230.09,1,-1,-1,-1
3,2394,188.34,80.80,78.94,242.39,1,-1,-1,-1
3,2393,568.70,82.65,69.05,201.25,1,-1,-1,-1
3,2392,350.80,80.38,91.28,248.43,1,-1,-1,-1
4,2397,511.81,110.54,36.79,137.96,1,-1,-1,-1
4,2396,453.28,85.77,76.18,225.90,1,-1,-1,-1
4,2395,82.75,95.98,68.74,232.37,1,-1,-1,-1
4,2394,190.06,85.40,77.19,230.38,1,-1,-1,-1
4,2393,568.98,84.24,69.07,197.43,1,-1,-1,-1
4,2392,351.66,75.02,92.86,249.43,1,-1,-1,-1
5,2397,511.93,109.80,39.74,139.98,1,-1,-1,-1
5,2396,455.61,88.70,82.95,236.97,1,-1,-1,-1
5,2395,74.35,95.20,72.70,227.60,1,-1,-1,-1
5,2394,192.94,83.53,76.35,224.65,1,-1,-1,-1
5,2393,567.82,88.43,62.87,191.84,1,-1,-1,-1
5,2392,354.25,73.55,97.82,251.85,1,-1,-1,-1
6,2396,451.96,79.37,88.93,245.58,1,-1,-1,-1
6,2395,63.08,87.79,78.48,232.90,1,-1,-1,-1
6,2394,203.76,87.78,75.69,221.26,1,-1,-1,-1
6,2393,564.51,86.93,67.10,199.21,1,-1,-1,-1
6,2392,358.02,79.06,98.08,246.52,1,-1,-1,-1
7,2396,459.21,76.34,86.39,243.57,1,-1,-1,-1
