1,2436,136.72,190.03,41.27,176.15,1,-1,-1,-1
1,2435,155.33,202.13,56.16,161.99,1,-1,-1,-1
1,2434,203.98,207.15,45.55,133.83,1,-1,-1,-1
1,2433,378.62,188.92,166.43,234.13,1,-1,-1,-1
1,2432,56.69,144.23,93.56,295.91,1,-1,-1,-1
1,2431,281.93,187.47,79.93,209.54,1,-1,-1,-1
2,2436,148.05,203.70,38.96,161.35,1,-1,-1,-1
2,2435,168.08,225.55,49.87,134.75,1,-1,-1,-1
2,2434,215.38,214.21,38.94,128.54,1,-1,-1,-1
2,2433,396.82,179.78,153.45,243.34,1,-1,-1,-1
2,2432,56.91,143.86,98.19,305.55,1,-1,-1,-1
2,2431,271.55,194.00,84.90,201.97,1,-1,-1,-1
3,2436,143.51,192.07,46.54,175.10,1,-1,-1,-1
3,2435,172.95,218.88,51.63,138.54,1,-1,-1,-1
3,2434,216.36,199.38,43.61,144.93,1,-1,-1,-1
3,2433,409.86,173.97,135.91,241.59,1,-1,-1,-1
3,2432,66.72,149.31,103.44,299.78,1,-1,-1,-1
3,2431,265.68,188.28,77.41,195.13,1,-1,-1,-1
4,2436,153.04,199.66,41.57,156.57,1,-1,-1,-1
4,2435,176.19,212.05,54.21,147.44,1,-1,-1,-1
4,2434,223.42,207.83,40.61,137.34,1,-1,-1,-1
4,2433,418.29,172.66,133.57,249.70,1,-1,-1,-1
4,2432,67.14,143.81,116.18,314.36,1,-1,-1,-1
4,2431,262.36,194.49,77.54,196.07,1,-1,-1,-1
5,2435,180.82,212.48,54.89,148.71,1,-1,-1,-1
5,2434,228.72,210.71,41.39,136.97,1,-1,-1,-1
5,2433,430.19,168.81,130.57,255.83,1,-1,-1,-1
5,2432,74.72,137.07,135.69,312.57,1,-1,-1,-1
5,2431,260.52,191.27,74.44,191.43,1,-1,-1,-1
6,2435,179.62,214.93,54.35,146.74,1,-1,-1,-1
6,2434,234.99,207.57,41.13,139.55,1,-1,-1,-1
6,2433,437.64,176.15,119.33,245.28,1,-1,-1,-1
6,2432,74.90,145.90,148.05,311.05,1,-1,-1,-1
6,2431,253.77,188.61,67.84,188.08,1,-1,-1,-1
7,2435,185.24,224.91,52.85,135.38,1,-1,-1,-1
7,2433,446.28,174.96,114.71,247.47,1,-1,-1,-1
7,2432,78.93,142.87,160.61,313.68,1,-1,-1,-1
7,2431,244.17,189.26,67.30,182.54,1,-1,-1,-1
8,2435,196.22,222.90,49.74,134.73,1,-1,-1,-1
8,2433,458.24,179.80,104.69,246.08,1,-1,-1,-1
8,2432,104.20,149.98,145.71,302.98,1,-1,-1,-1
8,2431,241.16,186.70,65.31,188.80,1,-1,-1,-1
9,2435,203.58,224.13,41.71,125.02,1,-1,-1,-1
9,2433,466.77,174.02,96.89,243.29,1,-1,-1,-1
9,2432,117.91,153.13,119.18,280.33,1,-1,-1,-1
9,2431,238.69,183.78,66.06,195.64,1,-1,-1,-1
10,2435,206.52,221.82,38.36,128.01,1,-1,-1,-1
10,2433,482.39,175.92,88.89,241.54,1,-1,-1,-1
10,2432,127.31,155.35,100.96,252.23,1,-1,-1,-1
10,2431,232.04,182.75,70.85,201.86,1,-1,-1,-1
11,2433,487.79,168.20,89.09,248.63,1,-1,-1,-1
11,2432,142.56,174.09,102.62,258.70,1,-1,-1,-1
11,2431,224.51,187.57,76.77,200.22,1,-1,-1,-1
12,2433,494.93,167.18,89.45,252.92,1,-1,-1,-1
12,2432,152.28,167.03,99.18,264.05,1,-1,-1,-1
12,2431,219.46,183.17,81.90,201.67,1,-1,-1,-1
13,2433,503.26,165.53,91.64,255.11,1,-1,-1,-1
13,2432,161.99,160.62,100.63,274.51,1,-1,-1,-1
13,2431,217.75,188.25,82.17,197.52,1,-1,-1,-1
14,2433,506.45,164.77,96.74,259.75,1,-1,-1,-1
14,2432,170.36,148.65,112.76,288.08,1,-1,-1,-1
15,2433,512.74,164.45,98.80,259.48,1,-1,-1,-1
15,2432,176.37,150.69,110.91,289.77,1,-1,-1,-1
16,2440,283.30,210.45,50.43,134.84,1,-1,-1,-1
16,2433,516.62,168.29,102.42,259.20,1,-1,-1,-1
16,2432,176.45,150.52,111.99,294.36,1,-1,-1,-1
17,2440,286.65,202.99,56.99,144.51,1,-1,-1,-1
17,2433,519.14,170.65,105.25,261.90,1,-1,-1,-1
17,2432,183.07,153.08,109.88,294.38,1,-1,-1,-1
18,2440,293.18,203.10,54.44,142.46,1,-1,-1,-1
18,2433,527.44,166.25,102.28,261.98,1,-1,-1,-1
18,2432,183.73,159.90,114.80,295.46,1,-1,-1,-1
19,2440,293.57,203.63,52.53,142.18,1,-1,-1,-1
19,2433,537.36,162.14,101.02,265.52,1,-1,-1,-1
19,2432,190.53,158.42,115.65,299.05,1,-1,-1,-1
20,2440,297.20,204.38,52.85,146.16,1,-1,-1,-1
20,2433,540.08,161.93,100.24,263.26,1,-1,-1,-1
20,2432,206.03,164.34,119.79,287.62,1,-1,-1,-1
21,2441,163.40,166.37,59.54,227.72,1,-1,-1,-1
21,2440,305.67,209.85,52.75,144.35,1,-1,-1,-1
21,2433,549.94,160.11,94.49,262.32,1,-1,-1,-1
21,2432,214.33,156.83,121.08,285.86,1,-1,-1,-1
22,2441,153.99,166.10,64.79,231.15,1,-1,-1,-1
22,2440,310.71,206.59,55.38,147.94,1,-1,-1,-1
22,2433,560.20,159.00,86.86,262.75,1,-1,-1,-1
22,2432,219.43,166.72,132.08,283.51,1,-1,-1,-1
23,2441,145.42,170.17,61.48,224.95,1,-1,-1,-1
23,2440,314.53,208.58,54.45,145.94,1,-1,-1,-1
23,2433,570.14,160.17,78.23,255.34,1,-1,-1,-1
23,2432,227.01,166.24,136.71,285.44,1,-1,-1,-1
24,2443,-2.40,189.95,49.13,211.59,1,-1,-1,-1
24,2441,131.23,161.24,73.81,233.83,1,-1,-1,-1
24,2440,319.71,206.77,55.54,146.50,1,-1,-1,-1
24,2433,579.02,154.40,68.77,235.73,1,-1,-1,-1
24,2432,234.82,169.98,136.47,285.50,1,-1,-1,-1
25,2443,-2.92,186.33,50.55,238.38,1,-1,-1,-1
25,2441,127.57,165.62,76.45,232.55,1,-1,-1,-1
25,2433,586.79,148.72,59.75,212.63,1,-1,-1,-1
25,2432,244.55,173.50,131.12,284.87,1,-1,-1,-1
26,2445,245.49,175.70,44.75,122.38,1,-1,-1,-1
26,2443,-1.32,174.91,52.76,260.08,1,-1,-1,-1
26,2441,121.16,164.03,82.88,238.85,1,-1,-1,-1
26,2433,593.56,148.86,52.85,186.50,1,-1,-1,-1
26,2432,261.43,168.37,121.27,288.74,1,-1,-1,-1
27,2445,248.30,176.95,36.76,93.45,1,-1,-1,-1
27,2443,0.48,171.42,56.15,274.39,1,-1,-1,-1
27,2441,112.78,160.87,89.33,243.75,1,-1,-1,-1
27,2432,279.22,165.27,107.50,288.71,1,-1,-1,-1
28,2445,251.66,185.42,32.83,78.99,1,-1,-1,-1
28,2443,2.67,159.92,60.08,284.63,1,-1,-1,-1
28,2441,101.11,154.59,96.28,244.87,1,-1,-1,-1
28,2432,288.66,160.07,104.90,290.33,1,-1,-1,-1
29,2445,255.53,191.32,30.13,73.64,1,-1,-1,-1
29,2443,4.00,159.38,63.24,288.43,1,-1,-1,-1
29,2441,97.59,160.55,94.66,240.15,1,-1,-1,-1
29,2432,297.17,159.84,105.19,290.58,1,-1,-1,-1
30,2449,235.37,218.01,87.78,144.69,1,-1,-1,-1
30,2445,262.75,195.77,27.10,64.37,1,-1,-1,-1
30,2443,6.13,154.61,71.87,288.10,1,-1,-1,-1
30,2441,88.49,166.74,98.68,234.87,1,-1,-1,-1
30,2432,301.87,157.30,105.81,289.62,1,-1,-1,-1
